1;с.Сладково АС;09:00;17:10
2;д.Малиново;09:07
3;с.Ловцово;09:20
4;п.Победа;09:27
5;с.Травное пов.;09:34
6;с.Станичное пов.;09:42
7;Водокачка;09:45
8;п.Маслянский АС;10:20;15:54
9;с.Плешково;11:08;14:57
10;г.Ишим (Больница);11:31
11;г.Ишим АВ;11:45;14:25
