1;с.Юргинское АС;08:30;11:10;15:00;18:05
2;с.Бушуево пов.;08:44;15:14
3;д.Окуневская (ферма) пов.;09:06;15:36
4;с.Окуневское пов.;09:10;15:40
5;д.Новодеревенская пов.;09:18;15:48
6;с.Омутинское ЖД;09:35;10:01;16:05;16:56
7;с.Омутинское АС;09:47;09:50;16:20;16:45
