1;п.Челюскинцев;06:25;18:56
2;д.Михайловка пов.;06:28
3;д.Новопокровка пов.;06:33
4;с.Большая Ченчерь;06:42;18:35
5;с.Вознесенка;06:46;18:38
6;с.Большая Ченчерь;06:49;18:41
7;д.Малая Ченчерь;06:54;18:30
8;д.Шагалово;07:02;18:19
9;с.Огнево;07:06;18:22
10;д.Песчаное;07:14
11;с.Лариха пов.;07:23
12;г.Ишим АВ;08:06;17:30
