1;г.Тобольск АВ;14:30
2;д.Башкова пов.;14:49
3;д.Винокурова пов.;14:56
4;д.Медведчикова пов.;15:03
5;с.Малая Зоркальцева пов;15:07
6;д.Шестакова пов.;15:13
7;д.Бабандина пов.;15:16
8;д.Панушкова пов.;15:19
9;п.Ингаир пов.;15:41
10;п.Туртас;10:15;16:35
11;п.Нагорный пов.;17:01
12;с.Уват АС;09:30;17:20
13;Лыжная база;17:25
14;с.Осинник;08:37;17:44
15;с.Юровск пов.;18:11
16;с.Демьянское;07:30;18:55
17;п.Демьянка;06:30
