1;с.Абатское АС;06:00;08:15;09:10;09:24;13:54;14:30;18:00;21:14
2;д.Кокуй пов.;06:11;08:26;09:21;14:41;18:11
3;д.Логинова пов.;06:22;08:37;09:32;14:52;18:22
4;с.Тушнолобово пов.;06:30;08:44;09:40;14:59;18:30
5;д.Репьева пов.;06:34;08:47;09:44;15:02;18:33
6;с.Водолазово пов.;
7;с.Равнец пов.;06:57;09:09;10:07;15:24;18:57
8;г.Ишим (Больница);07:17;09:31;10:27;15:46;19:17
9;г.Ишим АВ;07:30;08:00;09:44;10:40;12:30;15:59;19:30;19:50
