1;с.Омутинское АС;14:00;21:10
2;г.Тюмень АВ;17:00;18:10
3;г.Ялуторовск пов.;19:33
4;с.Вагай пов.;14:25
5;г.Заводоуковск АВ;15:25;19:50
6;с.Новая Заимка пов.;14:48
7;с.Падун пов.;20:00
8;с.Падун пов.;15:00
9;с.Новая Заимка пов.;20:22
10;г.Ялуторовск пов.;15:37
11;с.Вагай пов.;20:45
