1;с.Упорово АС;05:45;06:30;11:40;11:56;14:00;14:22;17:05;19:27;20:05;22:42
2;п.Лесной пов.;05:56;06:44;11:54;14:12;17:16
3;п.Мичуринский;06:10;07:02;12:12;14:28;17:32
4;п.Озерки пов.;06:14;07:07;12:17;14:34;17:36
5;г.Заводоуковск АВ;06:35;07:40;11:10;12:55;13:30;14:55;17:55;18:35;19:20;22:00
6;г.Ялуторовск пов.;06:54;08:02;13:17;15:12;18:12
7;р.п.Богандинский пов.;07:31;08:46;14:01;15:59;18:52
8;р.п.Боровский пов.;07:50;09:07;14:22;16:20;19:12
9;г.Тюмень АВ;08:15;09:21;09:30;11:20;14:36;16:30;16:38;17:30;19:30;20:20
