1;с.Казанское АС;13:15
2;с.Гагарье;13:31
3;с.Огнево;13:42
4;д.Шагалово;13:45
5;д.Песчаное;13:51
6;с.Лариха пов.;14:04
7;г.Ишим АВ;14:44
