1;д.Малая Заморозовка;07:40
2;д.Большая Заморозовка;07:44;18:26
3;п.Чугунаево;08:09
4;д.Большой Хутор пов.;08:27
5;д.Малый Хутор;08:32
6;с.Велижаны пов.;08:43
7;д.Малые Велижаны пов.;08:52
8;д.Московка пов.;08:57
9;п.Карагандинский пов.;09:02
10;с.Тюнево пов.;09:07
11;Автоколонна №1228;09:37
12;г.Тюмень АВ;16:10
