1;с.Исетское АС;06:30;17:13
2;с.Верхнебешкиль;06:46
3;п.Коммунар пов.;06:53
4;с.Архангельское;06:59;07:37;16:09
5;с.Рассвет;07:05;16:15
6;с.Слобода Бешкиль;07:21;16:31
7;с.Рассвет;07:30;16:39
8;с.Архангельское;06:59;07:37;16:09
9;с.Денисово;07:54;15:53
10;п.Кировский;08:08;15:41
11;р.п.Богандинский пов.;08:36
12;р.п.Винзили пов.;08:47
13;р.п.Боровский пов. (Дачи);08:58
14;Дачи Рассвет-2 пов.;09:01
15;г.Тюмень АВ;09:18;14:30
