1;г.Тюмень АВ;08:50;17:30
2;г.Ялуторовск пов.;10:20
3;г.Заводоуковск АВ;10:50;15:45
4;с.Падун пов.;11:02
5;с.Новая Заимка пов.;11:16
6;с.Вагай пов.;11:43
7;с.Шабаново пов.;12:24
8;с.Усть-Ламенка пов.;12:33
9;р.п.Голышманово АС;13:30;13:35
10;с.Карасуль пов.;14:07
11;г.Ишим АВ;11:30;15:10
12;с.Тушнолобово пов.;15:29
13;с.Абатское АС;10:00;16:30
