1;с.Большое Сорокино АС;15:30;21:00
2;д.Воскресенка пов.;15:46
3;д.Рядовичи пов.;15:54
4;д.Новоивановка пов.;16:08
5;д.Казанка пов.;16:12
6;с.Прокуткино пов.;16:19
7;д.Бокаревка пов.;16:37
8;г.Ишим АВ;17:00;19:30
