1;г.Тюмень АВ;09:02;18:05
2;г.Ялуторовск пов.;19:20
3;г.Заводоуковск АВ;07:30;19:50
4;п.Озерки пов.;20:02
5;п.Мичуринский;20:06
6;п.Центральный пов.;20:16
7;с.Горюново пов.;20:20
8;с.Емуртла ул. Ленинградская;06:27;20:38
9;п.Емуртлинский;06:23;20:40
10;д.Слободчики;20:47
11;с.Пятково;06:00;20:59
12;с.Нижний Манай;05:45;21:11
