1;г.Тюмень АВ;07:40;18:45
2;с.Киева пов.;
3;с.Беркут пов.;
4;г.Ялуторовск пов.;08:59
5;г.Заводоуковск АВ;09:30;17:10
6;с.Падун пов.;09:39
7;с.Новая Заимка пов.;09:51
8;с.Вагай пов.;10:14
9;с.Шабаново пов.;10:57
10;с.Усть-Ламенка пов.;11:08
11;р.п.Голышманово АС;11:20;15:05
