1;с.Сладково АС;20:00;26:05
2;д.Малиново;20:08
3;с.Ловцово;20:21
4;п.Победа;20:30
5;с.Травное пов.;20:44
6;с.Станичное пов.;20:57
7;Водокачка;21:03
8;п.Маслянский АС;21:30;24:44
9;с.Плешково;22:19;23:42
10;Ж.Д.Вокзал г.Ишим;22:55;23:10
