1;с.Казанское АС;07:50;22:25
2;с.Лариха пов.;08:20
3;г.Ишим АВ;09:05;21:20
4;р.п.Голышманово пов.;10:25
5;с.Усть-Ламенка пов.;10:49
6;с.Шабаново пов.;10:58
7;с.Вагай пов.;11:30
8;с.Новая Заимка пов.;11:50
9;с.Падун пов.;12:08
10;г.Заводоуковск АВ;12:35;17:50
11;г.Ялуторовск пов.;12:49
12;г.Тюмень АВ;14:09;16:10
