1;с.Казанское АС;06:40;17:00
2;п.Новоселезнево;06:42;17:05
3;д.Дальнетравное;07:10;17:30
4;д.Чирки;07:20;17:40
5;с.Смирное;07:35;17:55
6;д.Коротаевка;07:45;18:05
7;с.Второпесьяново;08:10;18:30
