1;с.Абатское АС;16:30;20:54
2;д.Татарская;16:52;20:33
3;с.Шевырино;16:59
4;с.Банниково;17:17;20:07
5;с.Сычево;17:25;19:58
6;д.Артамонова пов.;17:31
7;д.Пайкова пов.;17:35
8;с.Старая Маслянка;17:41;17:59;19:23;19:41
9;д.Мешалкина;17:50;19:33
10;с.Старая Маслянка;17:41;17:59;19:23;19:41
11;п.Майка;18:12;19:09
12;п.Майский;18:25
13;п.Маслянский АС;18:30;18:50
