1;г.Ялуторовск АВ;17:10
2;с.Хохлово пов.;17:28
3;с.Бердюгино пов.;17:41
4;д.Осинова пов.;17:49
5;с.Аслана пов.;17:54
6;д.Красный Яр пов.;18:00
7;д.Авазбакеева пов.;18:04
8;с.Новоатьялово;18:23;20:38
9;д.Малая Тихвина;18:42;20:19
10;с.Большое Тихвино;18:52;20:09
11;с.Ивановка;18:58;20:02
12;с.Староалександровка;19:40
