1;с.Аромашево АС;06:00;10:20;16:30;20:50
2;с.Слободчики пов.;06:19;16:49
3;с.Сорочкино пов.;06:35;17:05
4;д.Новоаптула пов.;06:52;17:22
5;д.Новоуфимская;07:09;09:12;17:39;19:42
6;д.Северная;07:17;09:04;17:47;19:34
7;д.Уткарма;07:24;08:57;17:54;19:27
8;с.Новопетрово;07:32;18:02
9;д.Новые Юрты пов.;07:39;18:09
10;п.Новопетрово (НПС);07:46;08:35;18:16;19:05
11;п.Комсомольский;08:00;08:20;18:30;18:50
