1;с.Аромашево АС;08:00;19:21
2;д.Чигарева;08:03
3;д.Николаевка;08:19
4;д.Овсово пов.;08:29
5;с.Малоскаредное;08:47;18:36
6;д.Вилкова;09:13
7;с.Кротово;09:20
8;с.Калиновка пов.;09:34
9;с.Покровка пов.;09:44
10;д.Преображенка пов.;09:50
11;п.Нефтяник пов. (НПС);10:00
12;д.Вознесенка;10:02
13;д.Новониколаевка пов.;10:05
14;с.Большое Сорокино АС;10:24;17:08
15;д.Воскресенка пов.;11:07
16;д.Рядовичи пов.;11:14
17;с.Прокуткино пов.;11:38
18;д.Бокаревка пов.;11:54
19;г.Ишим АВ;12:16;15:00
