1;с.Упорово АС;06:45;09:26;14:10;16:20
2;д.Черная;06:54;14:19
3;д.Шашова пов.;07:03;14:28
4;д.Чащина;07:13;14:38
5;д.Кокуй пов.;07:21;14:46
6;с.Сунгурово пов.;07:29;14:54
7;г.Заводоуковск АВ;08:05;08:30;15:12;15:20
