1;Верхние Тарманы (с.Средние Тарманы);06:00;10:12;14:00;21:42
2;с.Средние Тарманы;06:07;10:04;14:07;21:34
3;д.Нижние Тарманы;06:17;09:55;14:17;21:25
4;п.Лесозаводский;06:34;09:38;14:34;21:08
5;с.Тюнево пов.;06:48;14:48
6;г.Тюмень АВ;07:42;08:30;15:47;20:00
