1;г.Ишим АВ;13:25
2;с.Лариха пов.;14:06
3;д.Песчаное;14:16
4;д.Шагалово;14:22;15:22
5;с.Огнево;14:26;15:26
6;д.Малая Ченчерь пов.;14:34
7;с.Большая Ченчерь пов.;14:40
8;д.Новопокровка пов.;14:49
9;д.Михайловка пов.;14:55
10;п.Челюскинцев;14:59
11;д.Шагалово;14:22;15:22
12;с.Огнево;14:26;15:26
13;с.Гагарье пов.;15:38
14;с.Казанское АС;15:52
