1;с.Бердюжье АС;06:10;09:30;10:45;11:50;14:05;14:30;16:05;16:10;19:20;20:25
2;д.Чесноки пов.;06:20;09:40;12:00;14:40;16:20
3;с.Окунево пов.;06:30;09:50;12:10;14:50;16:30
4;с.Пеганово пов.;06:38;09:58;12:18;14:58;16:38
5;д.Останино пов.;06:47;10:07;12:27;15:07;16:47
6;п.Жанажол пов.;06:55;10:16;12:36;15:15;16:56
7;д.Локти пов.;07:05;10:25;12:45;15:25;17:05
8;с.Новолокти пов.;07:09;10:29;12:49;15:29;17:09
9;д.Быкова пов.;07:23;10:43;13:03;15:43;17:23
10;г.Ишим АВ;07:42;09:10;11:02;12:30;13:22;14:30;16:02;17:42;17:45;18:50
