1;с.Сладково АС;06:00;23:40
2;д.Малиново;06:06
3;с.Ловцово;06:16
4;п.Победа;06:22
5;с.Травное пов.;06:33
6;с.Станичное пов.;06:43
7;Водокачка;06:47
8;п.Маслянский АС;07:10;22:10
9;с.Плешково;07:41;21:42
10;г.Ишим (Больница);08:02
11;г.Ишим АВ;08:25;21:00
12;с.Шабаново пов.;10:35
13;г.Заводоуковск АВ;12:20;17:20
14;г.Тюмень АВ;14:10;15:30
