1;с.Аромашево АС;08:00;19:10
2;д.Юрминка;08:17
3;д.Вагина пов.;08:23
4;д.Русакова пов.;08:40
5;с.Малышенка пов.;08:48
6;д.Кармацкая пов.;08:52
7;с.Королево пов.;09:05
8;р.п.Голышманово АС;09:50;17:35
9;с.Гладилово пов.;10:19
10;д.Черемшанка пов.;10:40
11;с.Карасуль пов.;11:00
12;с.Тоболово пов.;11:25
13;г.Ишим АВ;11:55;15:30
