1;Областная научная библиотека;
2;м-н Океан;06:35;07:25;08:23;09:07;09:45;10:41;11:34;12:25;13:30;14:41;15:52;16:37;17:27;18:15;19:05;20:10
3;Площадь Борцов Революции;06:37;07:27;08:25;09:09;09:47;10:43;11:36;12:27;13:32;14:43;15:54;16:39;17:29;18:17;19:07;20:12
4;Набережная;06:38;07:28;08:26;09:10;09:48;10:44;11:37;12:28;13:33;14:44;15:55;16:40;17:30;18:18;19:08;20:13
5;Строительный институт ТИУ;06:40;07:30;08:29;09:13;09:51;10:47;11:40;12:31;13:36;14:47;15:58;16:43;17:33;18:21;19:10;20:15
6;Сквер Святителя Филофея;
7;Переулок Пролетарский;06:42;07:32;08:31;09:15;09:53;10:49;11:42;12:33;13:38;14:49;16:00;16:45;17:35;18:23;19:12;20:17
8;ул. Мельзаводская;06:43;07:33;08:33;09:17;09:55;10:51;11:44;12:35;13:40;14:51;16:02;16:47;17:37;18:25;19:14;20:19
9;Комбинат хлебопродуктов;06:51;07:38;08:37;09:21;10:05;10:57;12:08;13:08;13:58;15:03;16:13;17:22;18:29;19:27;20:25
