1;с.Усово;06:40;19:10
2;д.Большой Куртал;07:04
3;д.Малый Куртал пов.;07:19
4;п.Политотдельский;07:32;17:53
5;д.Рождественка;07:37;18:02
6;п.Политотдельский;07:43;18:07
7;с.Менжинское;08:02
8;д.Шадринка пов.;08:14
9;д.Станиченская;08:25
10;Водокачка;08:36
11;п.Маслянский АС;09:10;16:40
12;д.Октябревка;09:32;16:08
13;с.Плешково;10:03;15:33
14;г.Ишим (Больница);10:26
15;г.Ишим АВ;10:50;15:00
