1;д.Долматово;06:10;19:08
2;п.Челюскинцев;06:26;18:59
3;д.Михайловка пов.;06:28
4;д.Новопокровка пов.;06:33
5;с.Большая Ченчерь;06:42;18:36
6;с.Вознесенка;06:46;18:40
7;с.Большая Ченчерь;06:49;18:43
8;д.Малая Ченчерь;06:54;18:31
9;д.Шагалово;07:02;18:20
10;с.Огнево;07:05;18:23
11;д.Песчаное;07:14
12;с.Лариха пов.;07:23
13;г.Ишим АВ;08:06;17:30
