1;г.Тюмень АВ;09:02
2;г.Заводоуковск АВ;07:30
3;с.Емуртла ул. Ленинградская;06:25
4;п.Емуртлинский;06:20
5;с.Пятково;06:00
6;д.Слободчики;06:15
7;с.Горюново пов.;06:46
8;п.Центральный пов.;06:50
9;п.Мичуринский;07:00
10;п.Озерки пов.;07:04
11;г.Ялуторовск пов.;07:47
12;р.п.Богандинский пов.;08:28
13;с.Беркут пов.;08:08
14;р.п.Боровский пов.;08:46
15;с.Киева пов.;08:15
16;с.Богандинское пов. (Килки);08:34
17;р.п.Винзили пов.;08:38
