1;аэропорт Рощино (на посадку);04:45;05:15;05:45;06:15;06:45;07:04;07:15;08:15;08:51;09:36;10:21;10:53;11:32;11:45;12:24;13:06;13:42;14:23;14:53;15:29;16:04;16:39;17:02;17:15;18:12;18:35;18:48;19:34;20:17;21:13;22:05;22:43
2;Гостиница;04:45;05:15;05:45;06:15;06:45;07:15;08:15;08:51;09:36;10:21;10:53;11:45;12:24;13:06;13:42;14:23;14:53;15:29;16:04;16:39;17:15;18:12;18:48;19:34;20:17;21:13;22:05;22:43
3;Дом Обороны;05:00;05:30;06:00;06:30;07:00;07:30;08:30;09:06;09:51;10:36;11:08;12:00;12:39;13:21;13:57;14:38;15:08;15:44;16:19;16:54;17:30;18:27;19:03;19:49;20:32;21:28;22:20;22:58
4;ЖДВ;05:06;05:36;06:06;06:36;07:06;07:38;08:38;09:14;09:59;10:44;11:16;12:08;12:47;13:29;14:05;14:46;15:16;15:52;16:27;17:02;17:38;18:35;19:09;19:55;20:38;21:33;22:26;23:04
5;Центральный рынок 1;05:12;05:42;06:12;06:42;07:14;07:46;08:46;09:22;10:07;10:50;11:22;12:14;12:53;13:35;14:11;14:52;15:22;15:58;16:33;17:10;17:46;18:43;19:15;20:01;20:44;21:38;22:32;23:10
6;Площадь Памяти;05:17;05:47;06:17;06:47;07:20;07:52;08:52;09:28;10:13;10:56;11:28;12:20;12:59;13:41;14:17;14:58;15:28;16:04;16:39;17:15;17:51;18:48;19:20;20:06;20:49;21:43;22:37;23:15
7;ДК Строитель;05:20;05:50;06:20;06:50;07:25;07:57;08:57;09:33;10:18;11:01;11:33;12:25;13:04;13:46;14:22;15:03;15:33;16:09;16:44;17:18;17:54;18:51;19:23;20:09;20:52;21:46;22:40;23:18
8;Автовокзал;05:23;05:53;06:23;06:53;07:27;07:59;08:59;09:35;10:20;11:03;11:35;12:27;13:06;13:48;14:24;15:05;15:35;16:11;16:46;17:21;17:57;18:54;19:26;20:12;20:55;21:48;22:43;23:21
9;Автовокзал;04:32;05:04;05:30;05:58;06:26;07:05;08:00;08:43;09:31;10:03;10:48;11:35;12:12;12:39;13:06;13:44;14:23;15:02;15:41;16:18;16:58;17:50;18:47;19:36;20:30;21:17;22:04
