1;г.Тобольск АВ;06:15
2;с.Абалак пов. (Развилка);06:30
3;п.Сибиряк пов.;06:37
4;д. Преображенка (ул.Северная);06:45
5;с.Преображенка (ул.Трактовая);06:46
6;с.Абалак пов.;06:50
7;с.Абалак;06:53;08:37
8;д.Загваздина;07:02
9;д.Вахрушева;07:04
10;д.Епанчина;07:06
11;д.Мостовая;07:15
12;д.Полуянова;07:18;07:25;08:05;08:13
13;д.Шамша;07:22;08:09
14;д.Полуянова;07:18;07:25;08:05;08:13
15;д.Байгара;07:29
16;д.Кобякская;07:35
17;д.Яркова;07:37
18;с.Второвагайское;07:41
19;с.Бегишевское;07:45
