1;с.Нижняя Тавда АС;06:00
2;с.Черепаново пов.;06:20
3;д.Сосновка пов.;06:25
4;д.Крысова пов.;06:28
5;п.Березовка пов.;06:33
6;д.Малый Хутор пов.;06:41
7;с.Иска пов.;06:47
8;с.Тандашково пов.;07:02
9;д.Красный Яр (ул.Мира);07:12;19:18
10;д.Красный Яр;07:15
11;с.Носырево;07:19
12;г.Тюмень АВ;18:00
