1;с.Уват АС;07:55;13:36;15:30;21:01
2;п.Нагорный пов.;07:59;15:34
3;п.Туртас АС;
4;п.Ингаир пов.;09:11;16:51
5;д.Панушкова пов.;09:31;17:10
6;д.Бабандина пов.;09:34;17:13
7;д.Шестакова пов.;09:36;17:16
8;с.Малая Зоркальцева пов;09:42;17:22
9;д.Медведчикова пов.;09:46;17:26
10;д.Винокурова пов.;09:53;17:33
11;д.Башкова пов.;10:00;17:40
12;г.Тобольск АВ;10:10;11:20;17:50;18:40
