1;с.Омутинское АС;17:20;24:10
2;с.Шабаново пов.;17:38
3;с.Усть-Ламенка пов.;17:48
4;д.Боровлянка пов.;18:03
5;р.п.Голышманово АС;18:20;22:55
6;с.Гладилово пов.;18:54
7;д.Черемшанка пов.;19:06
8;с.Карасуль пов.;19:21
9;д.Крутые озерки пов.;19:30
10;с.Разъезд №36 пов. (Казарма);19:39
11;г.Ишим (Больница);20:11
12;г.Ишим АВ;20:20;21:05
