1;с.Армизонское АС;04:45;13:55
2;Средняя школа;04:49;13:59
3;д.Снегирева пов.;04:55;14:05
4;с.Орлово;05:15;07:55;14:28;17:45
5;с.Калмакское;05:42;07:22;15:01;17:11
6;д.Новорямова пов.;05:51;15:10
7;д.Гагарина пов.;06:06;15:26
8;с.Бердюжье АС;06:45;16:35
