1;с.Исетское АС;07:25;17:20
2;п.Ишимский;07:44;16:58
3;п.Зерновой;07:57;16:15
4;д.Кукушки пов.;08:04
5;п.Коммунар;08:13;16:34
6;д.Кукушки;08:23;16:23
7;с.Шорохово;08:37
8;с.Леваши пов.;08:57
9;с.Червишево;09:10
10;д.Патрушева пов.;09:28
11;г.Тюмень АВ;09:43;15:00
