1;г.Тюмень АВ;05:30;18:20
2;д.Вилижаны пов.;05:57;19:05
3;с.Каскара пов.;06:00;19:08
4;д.Мотуши;06:44;19:52
5;с.Дубровное;06:55;20:03
6;д.Космакова;07:01;20:09
7;д.Щучья;07:14;20:19
